상품ID,브랜드,순위,분류,상품명,할인율,할인가,총용량(g),단위가격(100g),리뷰수,평균별점,긍정리뷰비율,부정리뷰비율,품질언급비율,가성비언급비율,배송언급비율,저평점비율,최근 30일 리뷰비율,품질(긍정),품질(부정),구성/가성비(긍정),구성/가성비(부정),배송(긍정),배송(부정)
12338969482,KF365,112,가공육,[KF365] 미국산 돼지고기 목살 구이용 1kg,25,15790,1000,1579,304,4.86,0.88,0.12,0.96,0.66,0.53,0.01,0.15,맛있음,맛,가성비,가격,배송,배송
12274701127,KF365,113,가공육,[KF365] 무항생제 한돈 목살 구이용 2종 (냉장),27,25900,600,112233,145,4.75,0.79,0.21,0.95,0.49,0.45,0.02,0.13,맛있음,맛,가성비,가성비,배송,개봉전
12275370578,KF365,114,가공육,[KF365] 미국산 돼지고기 목전지 수육용 1kg,25,11600,1000,1160,349,4.84,0.91,0.09,0.97,0.51,0.44,0.01,0.18,맛있음,맛,가성비,가격,배송,배송
12274612955,KF365,116,가공육,[KF365] 한돈 뒷다리 대패 불고기용 1kg (냉동),16,10900,1000,1090,278,4.87,0.88,0.12,0.94,0.61,0.56,0.0,0.12,맛,맛,가성비,가성비,배송,배송
12701616780,KF365,117,가공육,[KF365] 에어프라이어용 닭가슴살 미니 카츠 500g,39,6000,500,45600,131,4.88,0.87,0.13,0.92,0.53,0.47,0.02,0.16,맛있음,맛,가성비,가성비,배송,배송
12275434952,KF365,118,가공육,[KF365] 한돈 오겹살(미박) 구이용 600g(냉장),20,15900,600,50350,94,4.87,0.88,0.12,0.99,0.5,0.44,0.0,0.13,맛있음,맛,가성비,가성비,배송,배송
12274701833,KF365,119,가공육,[KF365] 무항생제 닭가슴살 카레용 400g,0,6800,400,1700,31,4.9,1.0,0.0,1.0,0.35,0.31,0.0,0.35,맛,키워드 없음,가성비,키워드 없음,배송빠름,키워드 없음
12275346075,KF365,120,가공육,[KF365] 생 등심 치즈돈까스 4입 400g (냉장),10,9900,400,22275,57,4.77,0.75,0.25,0.91,0.38,0.4,0.0,0.15,맛,맛,가성비,가성비,배송,배송
12274677282,KF365,121,가공육,[KF365] 닭가슴살 샤브샤브 돌돌말이 400g (냉동),0,6860,400,1715,92,4.84,0.73,0.27,0.93,0.51,0.49,0.01,0.2,맛,맛,가성비,가성비,배송,배송
12275355109,KF365,122,가공육,[KF365] 무항생제 한돈 인기 요리용 7종 (택1)(냉장),26,16900,600,2817,238,4.82,0.86,0.14,0.93,0.56,0.52,0.0,0.14,맛,맛,가성비,가성비,배송,배송
12275344743,KF365,124,가공육,[골라담기] KF365 인기 고기 반찬 11종 (택1),24,7590,300,2530,224,4.88,0.91,0.09,0.98,0.69,0.48,0.0,0.21,맛있음,맛,가성비,양적음,배송,배송
12274693839,KF365,125,가공육,[KF365] 한돈 칼집 삼겹살 600g (냉장),16,17900,600,44750,53,4.92,0.96,0.04,0.98,0.48,0.54,0.0,0.15,맛있음,기름많음,가성비,키워드 없음,배송,배송좋음
12274605051,KF365,126,가공육,[KF365] 한돈 생 갈비 600g(냉장),34,11590,600,63745,39,4.28,0.79,0.21,1.0,0.62,0.5,0.12,0.26,맛있음,고기상태불량,가성비,가성비별로,배송,배송
12274637781,KF365,127,가공육,[KF365] 1+ 한우 큐브 다짐육 300g(냉동),25,13640,300,109120,27,4.63,0.83,0.17,1.0,0.54,0.62,0.04,0.08,배송빠름,고기품질,가성비,가격불만,배송,냉동
12274631879,KF365,128,가공육,[KF365] IQF 윙봉 콤보 (냉동) 1kg,0,12600,1000,1260,125,4.86,0.9,0.1,0.96,0.57,0.55,0.0,0.1,맛,맛,가성비,가성비,배송,배송
12275361717,KF365,129,정육,"[골라담기] KF365 1+ 한우 등심/안심/채끝 3종, 택1",25,38960,300,311680,73,4.73,0.83,0.17,0.98,0.37,0.43,0.05,0.13,맛있음,맛,가성비,가성비,배송,배송
12274717060,KF365,130,가공육,[KF365] 무항생제 한돈 안심 스테이크용 200g*2 (냉장),15,7590,400,26565,58,4.95,0.89,0.11,1.0,0.58,0.55,0.0,0.11,맛,맛,가성비,가성비,배송,배송
12679313167,KF365,131,가공육,[KF365] 통다리살 훈제오리 스테이크 480g,15,14990,480,43721,38,4.61,0.72,0.28,0.86,0.44,0.33,0.0,0.14,맛있음,맛,가성비,가격비쌈,배송,키워드 없음
12275379632,KF365,132,정육,[KF365] 한돈 부위별 대용량 가성비 7종,26,23900,1000,2390,86,4.79,0.87,0.13,0.93,0.47,0.39,0.04,0.14,맛있음,대용량,가성비,가성비,배송,배송
12275440807,KF365,133,가공육,[KF365] 무항생제 한돈 앞다리 수육용 600g (냉장),20,11800,600,37367,33,4.61,0.83,0.17,0.97,0.43,0.3,0.03,0.07,맛있음,고기,가성비,찌개용,배송,보통
12274715318,KF365,134,가공육,[KF365] 미국산 돼지고기 삼겹살 찌개용 300g,18,6490,300,36777,110,4.65,0.77,0.23,0.94,0.5,0.49,0.03,0.1,맛,맛,가성비,가격,배송,배송
12679315623,KF365,135,가공육,[KF365] 통가슴살 훈제오리 스테이크 450g,15,14990,450,46636,34,5.0,0.87,0.13,1.0,0.47,0.33,0.0,0.37,맛있음,고기,만족,가성비,배송,배송
12275335281,KF365,136,가공육,[KF365] 무항생제 한돈 인기 구이용 3종 (택1)(냉장),26,16900,600,2817,65,4.83,0.82,0.18,0.89,0.64,0.61,0.0,0.18,맛,담백함,가성비,가격,배송,배송
13154114739,KF365,137,달걀,[KF365] 오늘 낳은 무항생제 1+등급 대란 20구,10,7180,20,323100,25,4.72,0.86,0.14,0.86,0.29,0.52,0.05,0.14,신선함,고객대응,가성비,키워드 없음,배송,배송
12275361485,KF365,138,가공육,[KF365] 한돈 판 삼겹살 1.8kg(냉장),22,43900,1800,2439,22,4.73,0.74,0.26,1.0,0.42,0.47,0.05,0.16,맛있음,고기품질,도톰,부위불만족,배송,배송
12867151044,KF365,139,정육,[KF365] 한돈 삼겹/목살/통갈매기 모둠 600g (냉장),20,19900,600,63017,23,4.87,0.85,0.15,0.95,0.5,0.45,0.0,0.1,맛있음,근막제거,가성비,키워드 없음,배송,손질불편
13075646509,KF365,140,가공육,[KF365] 닭가슴살 1kg  2종 (10~11개입)(냉동),26,14700,1000,1470,147,4.82,0.83,0.17,0.93,0.59,0.54,0.0,0.14,맛있음,맛,가성비,가성비,배송,배송
12282900629,KF365,141,달걀,[KF365] 1등급 생닭 두마리 1.3kg (냉장),5,13290,1300,1022,48,4.85,0.87,0.13,0.83,0.43,0.48,0.0,0.17,맛,이물질,가성비,키워드 없음,배송,배송
12275416653,KF365,142,가공육,[KF365] 온 가족 함께 즐기는 고기반찬 8종 모음 (택 1),20,14350,1000,1435,58,4.91,0.8,0.2,0.98,0.55,0.49,0.0,0.16,맛있음,맛,가성비,맛,배송,배송
12274671187,KF365,144,달걀,[KF365] 메추리알 오리지날 카츠 500g,24,9400,500,43240,53,4.7,0.84,0.16,0.94,0.44,0.4,0.02,0.16,맛,맛,가성비,가성비,배송,배송
12274562690,KF365,145,달걀,[KF365] 깐 계란 700g,12,7900,700,12414,40,4.88,0.76,0.24,0.86,0.57,0.51,0.0,0.08,간편함,맛,가성비,편의성,배송,배송
12275440845,KF365,146,가공육,[KF365] 한돈 칼집 목살 600g (냉장),17,16500,600,44000,17,4.88,0.85,0.15,1.0,0.31,0.31,0.0,0.15,맛,신선도,가성비,두꺼움,배송,배송상태
12867150894,KF365,147,정육,[KF365] 한돈 삼겹/목살/등갈비 모둠 600g (냉장),20,18900,600,59850,16,4.63,0.64,0.36,1.0,0.64,0.43,0.07,0.0,맛,가성비,가성비,가성비,배송,키워드 없음
12346836176,KF365,148,가공육,[KF365] 숯불 오리지널 쪽갈비 (냉동),27,10500,450,60667,18,4.44,0.56,0.44,0.88,0.69,0.62,0.12,0.44,맛,누린내,가성비,가격,배송,배송
12274633432,KF365,149,정육,[KF365] 1+ 한우 채끝 대용량 1kg (냉장),23,127400,900,311422,10,4.9,1.0,0.0,1.0,0.83,0.67,0.0,0.0,배송빠름,키워드 없음,가성비,키워드 없음,만족,키워드 없음
12274632172,KF365,151,가공육,[KF365] IQF 닭볶음탕용  (냉동) 2kg,9,14490,2000,724,38,4.82,0.79,0.21,0.95,0.66,0.58,0.0,0.16,맛있음,껍데기,가성비,가성비,배송,배송
12274709252,KF365,152,가공육,[KF365] 무항생제 한돈 삼겹살 찌개용 200g*2 (냉장),10,12900,400,29025,11,4.82,0.78,0.22,1.0,0.67,0.22,0.0,0.11,맛있음,무난,맛좋음,괜찮음,배송,키워드 없음
12274692581,KF365,153,가공육,[KF365] 숯불 삼겹살 구이 300g (냉동),10,12980,300,38940,7,4.14,0.67,0.33,1.0,0.67,0.33,0.17,0.0,맛,덜익음,가성비,가성비,배송,배송
12274640340,KF365,154,가공육,[KF365] 한돈 앞다리 대용량 3kg(냉장),22,47900,3000,1597,12,4.83,1.0,0.0,1.0,0.67,0.75,0.0,0.25,맛,키워드 없음,가성비,키워드 없음,배송,키워드 없음
13203752518,KF365,155,달걀,[KF365] 오늘 낳은 무항생제 1+등급 특란 20구,10,7580,20,341100,14,5.0,1.0,0.0,1.0,0.6,0.6,0.0,0.0,맛,키워드 없음,가성비,키워드 없음,배송,키워드 없음
12275331634,KF365,156,가공육,[KF365] 1+ 한우 등심 큐브스테이크 300g(냉장),25,38960,300,311680,9,4.89,1.0,0.0,0.75,0.62,0.5,0.0,0.12,맛있음,키워드 없음,1인분,키워드 없음,배송,키워드 없음
12275365826,KF365,159,정육,[KF365] 1+ 한우 등심 대용량 1kg (냉장),23,123600,900,302133,8,4.5,0.71,0.29,1.0,0.71,0.86,0.0,0.0,맛,기름많음,가성비,가성비별로,배송,배송
13109291797,KF365,160,가공육,[KF365] IQF 닭볶음탕용  (냉동) 1kg,0,8490,1000,849,12,4.83,0.75,0.25,0.88,0.38,0.5,0.0,0.25,맛,맛,가성비,보기좋음,배송,배송
12275423961,KF365,161,정육,[KF365] 1+ 한우 등심 스테이크 대용량 1kg(냉장),23,127400,1000,280280,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
12607298175,KF365,162,가공육,[KF365] 1+ 한우 양지 솥밥용 200g (냉장),24,14611,200,168026,7,4.43,0.71,0.29,1.0,0.57,0.57,0.14,0.14,맛있음,식감,가성비,용도,배송,키워드 없음
12274601072,KF365,163,정육,[KF365] IQF 닭안심살 (냉동) 2kg,0,19900,2000,995,236,4.92,0.91,0.09,0.96,0.62,0.54,0.01,0.17,맛,맛,가성비,가성비,배송,배송
12274592602,KF365,164,가공육,[KF365] 구워나온 한돈 떡갈비 (1입/4입),14,2900,125,30160,49,4.65,0.85,0.15,0.92,0.52,0.38,0.04,0.21,맛,맛,가성비,냉동보관,배송,배송
12570679090,KF365,165,달걀,[KF365] 무항생제 1+등급 중란 20구,0,6690,20,33450,24,4.67,0.83,0.17,0.88,0.42,0.75,0.0,0.12,신선함,계란깨짐,크기,키워드 없음,배송,배송
12274636509,KF365,1,수산,[KF365] 항공직송 노르웨이 생연어 6종 (냉장) (택1),23,15300,200,7650,3845,4.84,0.7,0.3,0.96,0.54,0.51,0.09,0.07,맛,맛없음,가성비,가격,배송,배송
12274670046,KF365,2,수산,[KF365] 명인 명란 2종 (택1),11,6900,100,69000,2496,4.84,0.79,0.21,0.94,0.46,0.42,0.04,0.1,맛있음,맛,가성비,유통기한,배송,배송
12274471755,KF365,3,건어물,[KF365] 고소한 파래도시락김 16봉,16,4900,4,1837500,2334,4.85,0.79,0.21,0.94,0.5,0.4,0.06,0.04,맛있음,맛,가성비,가격,배송,배송
12274576641,KF365,4,수산,[KF365] 국산 손질오징어 300g (냉장),20,14250,300,4750,454,4.83,0.91,0.09,0.98,0.53,0.5,0.01,0.12,신선함,맛,가성비,포장,배송,배송
12274564857,KF365,5,해산,[KF365] 간편한 6가지 해물 모듬,22,8490,600,29715,1448,4.83,0.735356201,0.25408971,0.933166227,0.482453826,0.468522427,0.0758047493,0.116754617,,,,,,
12274563859,KF365,7,해산,[KF365] 국산 손질 꽃게 2종 (냉동),26,10900,500,2180,873,4.82,0.735356201,0.25408971,0.933166227,0.482453826,0.468522427,0.0758047493,0.116754617,,,,,,
12274688566,KF365,8,수산,[KF365] 완도 전복 5종 (생물) (택1),39,9490,260,3650,523,4.83,0.85,0.15,0.96,0.59,0.58,0.0,0.09,신선함,신선도,가성비,크기,배송,배송
12346832741,KF365,9,건어물,[KF365] 간편한 손질 오징어채 300g (냉동),17,8200,300,43733,765,4.78,0.77,0.23,0.95,0.47,0.42,0.05,0.14,맛,맛,가성비,가성비,배송,배송
12274603345,KF365,10,해산,[KF365] 백합조개 500g (생물),24,5190,500,23874,485,4.77,0.81,0.19,0.97,0.52,0.51,0.04,0.11,신선함,맛,가성비,가격,배송,배송
12274633144,KF365,11,건어물,[KF365] 곱창 캔김 4종 (택1),22,4590,30,321300,819,4.83,0.79,0.21,0.96,0.52,0.39,0.01,0.15,맛있음,맛,가성비,가성비,배송,배송
12274542518,KF365,13,건어물,[KF365] 기장 미역 80g,10,5300,80,59625,481,4.85,0.8,0.2,0.92,0.36,0.34,0.0,0.19,맛있음,맛,가성비,가성비,배송,배송
12274711112,KF365,14,수산,[KF365] 국산 손질 고등어 3종 (냉동) (택1),19,8500,130,117692,1061,4.77,0.77,0.23,0.96,0.46,0.43,0.05,0.06,맛있음,맛,가성비,가성비,배송,배송
12273077467,KF365,15,수산,[KF365] 제주토막갈치 3종 (냉동) (택1),11,14900,300,4967,270,4.79,0.88,0.12,0.95,0.53,0.51,0.01,0.16,맛있음,맛,가성비,가성비,배송,배송
12443229177,KF365,16,수산,[KF365] 냉동 손질 오징어 4종 (택1),17,8200,300,2733,674,4.83,0.86,0.14,0.96,0.5,0.4,0.02,0.07,맛있음,맛,가성비,가성비,배송,배송
12335533668,KF365,17,해산,[KF365] 참바지락 2종 (생물) (택1),23,4990,500,21956,405,4.84,0.83,0.17,0.94,0.46,0.53,0.02,0.13,신선함,맛,가성비,가격대비별로,배송,배송
12274538840,KF365,19,수산,[KF365] 두툼한 국산 손질오징어 600g (냉동),13,19900,600,39800,116,4.91,1.0,0.0,1.0,0.0,0.0,0.0,0.0,크기,키워드 없음,키워드 없음,키워드 없음,키워드 없음,키워드 없음
12552492077,KF365,20,수산,"[KF365] 완도 전복 2마리 250g (특대, 생물)",30,13900,250,161240,79,4.76,0.4,0.6,0.8,0.2,0.2,0.0,0.0,맛있음,상품상태,사이즈작음,키워드 없음,키워드 없음,배송
12274471831,KF365,23,건어물,[KF365] 고소한 재래도시락김 16봉,16,4900,4,1837500,489,4.84,0.92,0.08,0.93,0.51,0.46,0.0,0.11,맛있음,가성비,가성비,가성비,배송,배송
12606418309,KF365,24,수산,[KF365] 노르웨이 생연어회&스테이크 (냉장) (택1),23,15300,200,168300,862,4.87,0.94,0.06,0.99,0.55,0.46,0.0,0.13,맛있음,맛,가성비,두께,배송,배송
12274538844,KF365,26,건어물,[KF365] 두툼한 국산 오징어채 600g (냉동),10,17900,600,26850,128,4.8,0.83,0.17,0.9,0.5,0.4,0.01,0.12,맛,맛,가성비,가성비,배송,배송
12274576661,KF365,29,수산,[KF365] 원양산 손질오징어 320g (냉장),20,11890,320,70597,191,4.82,0.92,0.08,0.93,0.42,0.41,0.02,0.1,신선함,가격,가성비,구성,배송,배송
12443230576,KF365,30,수산,[KF365] 냉장 손질 오징어 2종 (택1),20,11890,300,3963,63,4.81,0.83,0.17,0.95,0.48,0.45,0.0,0.1,신선함,맛,가성비,가격,배송,배송
12274022618,KF365,31,수산,[KF365] 노르웨이 고등어 3종 (냉동) (택1),7,11900,150,7933,368,4.78,0.79,0.21,0.94,0.55,0.41,0.06,0.09,맛,크기,가성비,가격,배송,배송
12274086737,KF365,1,과일·채소,[KF365] 대추방울토마토 750g,32,7990,750,33025,10431,4.77,0.11,0.89,0.95,0.38,0.46,0.69,0.09,신선함,맛없음,가성비,가격,배송,배송
12924495223,KF365,2,과일·채소,[KF365] 실속 바나나 2종,4,4290,1000,429,3285,4.71,0.49,0.51,0.95,0.36,0.51,0.25,0.06,맛있음,맛,가성비,가성비,배송,배송
12273095475,KF365,3,과일·채소,[KF365] 아보카도 (1개),0,2990,190,1574,556,4.67,0.56,0.44,0.92,0.34,0.43,0.1,0.13,맛,맛,가성비,가성비,배송,배송
12285908922,KF365,4,견과,[KF365] 기본에 충실한 하루견과(20g*14봉),23,12900,280,101357,2101,4.79,0.71,0.29,0.95,0.56,0.46,0.07,0.12,맛,맛,가성비,가성비,배송,배송
12273094477,KF365,5,과일·채소,[KF365] 새콤달콤 제주 감귤 1.5kg (비가림),27,18905,1500,1260,1934,4.77,0.68,0.32,0.97,0.43,0.41,0.1,0.12,맛있음,맛,가성비,맛,배송,배송
12273055010,KF365,6,과일·채소,[KF365] 컷팅파인애플 1kg,39,10900,1000,1090,11578,4.71,0.46,0.54,0.98,0.36,0.55,0.53,0.11,맛있음,맛,가성비,배송,배송,배송
12773984680,KF365,7,쌀,[KF365] 밥상의 진미 쌀 10kg,10,35900,10000,359,442,4.9,0.91,0.09,0.96,0.55,0.55,0.01,0.08,맛있음,맛,가성비,가성비,배송,배송
12322306840,KF365,8,과일·채소,[KF365] 유명산지 고당도사과 1.5kg (5~6입),25,25900,1500,1727,159,4.74,0.9,0.1,0.96,0.58,0.42,0.0,0.13,맛있음,맛,가성비,가격,배송,배송
13019375338,KF365,9,과일·채소,[KF365] 당도선별 한라봉 1kg (3~5입),21,10900,1000,1090,327,4.63,0.85,0.15,0.97,0.46,0.39,0.0,0.07,맛있음,맛,가성비,맛,배송,배송
12274566117,KF365,10,쌀,[KF365] 밥상의 진미 쌀 4kg,0,17900,4000,447,0,0.0,0.92,0.08,0.92,0.51,0.44,0.0,0.1,맛,맛,가성비,가성비,배송,평범
12274345118,KF365,11,과일·채소,[KF365] 완숙토마토 2kg,10,17900,2000,895,497,4.8,0.84,0.16,0.94,0.37,0.41,0.03,0.09,신선함,맛,가성비,가성비,배송,배송
12274644877,KF365,12,과일·채소,[KF365] 컷팅파인애플 청크 500g,28,8490,500,45846,314,4.84,0.87,0.13,0.96,0.42,0.36,0.0,0.16,맛있음,맛,가성비,가격,배송,배송
12274643558,KF365,13,과일·채소,[KF365] 컷팅파인애플 원통 500g,28,8490,500,45846,191,4.79,0.11,0.89,1.0,0.33,0.67,0.33,0.11,맛,가격,가성비,가격,배송,배송
12274423350,KF365,14,과일·채소,[KF365] 머스크멜론 1.6kg (후숙 필요),25,29900,1600,1869,348,4.68,0.07,0.93,0.96,0.32,0.39,0.46,0.18,구매만족,맛,기대,맛없음,배송,배송
13020568312,KF365,15,과일·채소,[KF365] 16brix이상 고당도 적포도 500g,11,7990,500,15980,158,4.73,0.0,1.0,1.0,0.33,0.44,0.44,0.11,키워드 없음,껍질두꺼움,키워드 없음,떫은맛,키워드 없음,배송
13052714693,KF365,17,과일·채소,[KF365] 16brix이상 고당도 청포도 500g,11,7990,500,15980,253,4.66,0.77,0.23,0.96,0.45,0.39,0.04,0.03,맛있음,맛,가성비,가성비,배송,배송
12867279645,KF365,18,쌀,[KF365] 찰현미 2kg,0,12900,2000,645,55,4.76,0.88,0.12,0.94,0.35,0.41,0.0,0.08,맛,맛,가성비,가성비,배송,배송
12273041919,KF365,22,쌀,[KF365] 유기농 백미 4kg,0,26900,4000,672,142,4.85,0.86,0.14,0.95,0.5,0.51,0.01,0.14,맛,맛,가성비,도정상태,배송,배송
12274598765,KF365,23,쌀,[KF365] 찰현미 4kg,0,24900,4000,622,25,4.88,0.87,0.13,0.96,0.39,0.61,0.0,0.26,맛,맛,가성비,키워드 없음,배송,배송
13110148029,KF365,24,쌀,[KF365] 밥상의 진미 20kg,1,73900,20000,370,12,4.33,0.5,0.5,0.9,0.5,0.6,0.1,0.0,포장꼼꼼,맛,가격좋음,가성비,배송,배송
12576540123,KF365,25,과일·채소,[KF365] 새콤달콤 당도선별 제주 비가림 감귤 2.5kg (로얄과),27,30900,2500,1236,5029,4.75,0.5,0.5,0.98,0.44,0.42,0.24,0.14,맛있음,맛없음,가성비,가격,배송,배송
12346827511,KF365,26,과일·채소,[KF365] 유명산지 샤인머스캣500g,43,12900,500,108360,1203,4.7,0.67,0.33,0.96,0.48,0.47,0.14,0.09,맛있음,신선도,가성비,가격,배송,배송
12274560654,KF365,1,과일·채소,[KF365] 무농약 국산콩 콩나물 300g,11,1490,300,4967,7957,4.75,0.48,0.52,0.95,0.35,0.49,0.33,0.13,신선함,신선도,가성비,가성비,배송,배송
12273067758,KF365,2,과일·채소,[KF365] 애호박 1개,10,2241,1,2016900,5503,4.85,0.91,0.09,0.97,0.5,0.52,0.0,0.0,신선함,가격,가성비,가격,배송,배송
12274372870,KF365,3,과일·채소,[KF365] 백다다기오이 3입,10,3591,3,1077300,4905,4.8,0.92,0.08,0.96,0.46,0.47,0.0,0.0,신선함,맛,가성비,가성비,배송,배송
12273066792,KF365,4,과일·채소,[KF365] 감자 1kg (겨울 하우스 햇),7,6490,1000,649,4591,4.84,0.92,0.08,0.96,0.42,0.44,0.0,0.0,신선함,맛,가성비,가성비,배송,배송
12274343025,KF365,5,과일·채소,[KF365] 호박고구마 800g,6,5590,800,3494,5717,4.79,0.17,0.83,0.94,0.32,0.41,0.39,0.21,맛,맛,가성비,가격,배송,배송
12274346596,KF365,6,과일·채소,[KF365] 무 1입(1kg),12,2631,1000,263,1954,4.82,0.21,0.79,0.93,0.38,0.44,0.28,0.16,맛,크기,가격만족,가격,배송,배송
12273067062,KF365,7,과일·채소,[KF365] 깐마늘 200g,0,3490,200,1745,3153,4.87,0.81,0.19,0.92,0.46,0.46,0.03,0.03,맛,맛,가성비,가격,배송,배송
12271399975,KF365,8,과일·채소,[KF365] 파프리카 2입,25,4490,300,1497,1750,4.86,0.24,0.76,0.86,0.48,0.52,0.31,0.03,신선함,신선도,가성비,가성비없음,배송,배송
12274358913,KF365,9,과일·채소,[KF365] 깻잎 30g,8,1540,30,35933,1643,4.66,0.05,0.95,0.99,0.22,0.74,0.71,0.19,신선,신선도,가격,배송,배송,배송
12275466779,KF365,10,과일·채소,[KF365] 부추 200g,6,2790,200,6975,2269,4.88,0.43,0.57,1.0,0.36,0.53,0.15,0.19,신선함,신선도,가성비,가성비,배송,배송
12275456252,KF365,11,과일·채소,[KF365] 가지 2입,10,3231,300,1077,996,4.81,0.75,0.25,0.96,0.5,0.47,0.07,0.1,신선함,크기,가성비,가격,배송,배송
